,code,year,period,id,Country,tourists,venue,rate,food,glass,metal,other,paper,plastic,leather,green_waste,waste_recycling
17815,CAS_7723-14-0,2009,2009-01--2009-12,SE718190-165882,Sweden,4303307.0,0.0,0.0,23.34,9.15,9.2,0.0,36.4,6.58,0.0,15.33,32.37
17850,CAS_14265-44-2,2014,2014-01-01--2014-12-31,ES018MSPFES145MAR000950,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
17859,CAS_7723-14-0,2010,2010-01--2010-12,ES12056,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
17905,CAS_7723-14-0,2009,2009-01--2009-12,BG1IS700L1005,Bulgaria,4836884.0,0.0,10.928049723307288,24.35,5.83,1.98,17.93,14.18,12.15,1.96,19.18,19.03
17906,CAS_14265-44-2,2009,2009-01--2009-12,BG1IS135R1426,Bulgaria,4836884.0,0.0,10.928049723307288,24.35,5.83,1.98,17.93,14.18,12.15,1.96,19.18,19.03
17935,CAS_14265-44-2,2009,2009-01--2009-12,FRFR163,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
17947,CAS_14265-44-2,2009,2009-01--2009-12,FRFR219A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
17960,CAS_14265-44-2,2009,2009-01--2009-12,FRFRR221_5,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
17973,CAS_14265-44-2,2009,2009-01--2009-12,FRHR264,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
17978,CAS_7723-14-0,2009,2009-01--2009-12,FRHR170,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
17991,CAS_14265-44-2,2009,2009-01--2009-12,FRHR265,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18008,CAS_7723-14-0,2009,2009-01--2009-12,FRDR501,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18010,CAS_14265-44-2,2009,2009-01--2009-12,FRHR46A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18014,CAS_7723-14-0,2009,2009-01--2009-12,FRHR56,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18030,CAS_14265-44-2,2009,2009-01--2009-12,FRHR70B,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18032,CAS_14265-44-2,2009,2009-01--2009-12,FRHR70A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18043,CAS_14265-44-2,2009,2009-01--2009-12,FRDR108,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18051,CAS_7723-14-0,2009,2009-01--2009-12,FRDR10753,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18059,CAS_7723-14-0,2010,2010-01--2010-12,FRDR625,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18077,CAS_7723-14-0,2010,2010-01--2010-12,FRGR0520,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18081,CAS_14265-44-2,2010,2010-01--2010-12,FRGR0090,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18086,CAS_7723-14-0,2010,2010-01--2010-12,FRDR625,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18088,CAS_14265-44-2,2010,2010-01--2010-12,FRDR1808,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18093,CAS_14265-44-2,2010,2010-01--2010-12,FRDR1807A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18096,CAS_7723-14-0,2010,2010-01--2010-12,ES080MSPF18-33,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
18109,CAS_14265-44-2,2015,2015-01-01--2015-12-31,ROSO01,Romania,6568730.0,0.0,21.938753763834647,56.26,4.89,2.5,10.68,11.34,12.33,0.0,0.0,5.67
18120,CAS_7723-14-0,2009,2009-01--2009-12,UKSC004008,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
18128,CAS_7723-14-0,2009,2009-01--2009-12,UKSC003904,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
18135,CAS_14265-44-2,2010,2010-01--2010-12,ES030MSPF0206010,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
18136,CAS_7723-14-0,2010,2010-01--2010-12,ES030MSPF0140010,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
18142,CAS_14265-44-2,2010,2010-01--2010-12,ES030MSPF0134010,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
18146,CAS_7723-14-0,2009,2009-01--2009-12,UKSC004700,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
18152,CAS_14265-44-2,2009,2009-01--2009-12,UKSC005700,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
18166,CAS_14265-44-2,2009,2009-01--2009-12,IT12R12MAR_MARTA_14SS3T_02,Italy,39653776.0,0.0,22.000449286566845,34.4,7.6,4.3,15.4,22.8,11.6,0.0,0.0,25.9
18173,CAS_14265-44-2,2009,2009-01--2009-12,FRDR2030,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18180,CAS_14265-44-2,2009,2009-01--2009-12,FRDR277A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18182,CAS_14265-44-2,2008,2008-01--2008-12,IESE_14B011000,Ireland,6942807.0,0.0,0.0,16.6,8.5,3.7,25.8,25.0,12.4,0.0,6.1,33.0
18205,CAS_7723-14-0,2010,2010-01--2010-12,BERW06_SA25R,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18211,CAS_7723-14-0,2009,2009-01--2009-12,IT12N010_ANIENE_14SS4F,Italy,39653776.0,0.0,22.000449286566845,34.4,7.6,4.3,15.4,22.8,11.6,0.0,0.0,25.9
18215,CAS_7723-14-0,2009,2009-01--2009-12,FRFR349C,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18218,CAS_14265-44-2,2010,2010-01--2010-12,ES020MSPF000000395,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
18222,CAS_7723-14-0,2009,2009-01--2009-12,IT12R12MAR_MARTA_14SS3T_02,Italy,39653776.0,0.0,22.000449286566845,34.4,7.6,4.3,15.4,22.8,11.6,0.0,0.0,25.9
18228,CAS_14265-44-2,2009,2009-01--2009-12,FRFR112A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18235,CAS_7723-14-0,2009,2009-01--2009-12,FRHR235,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18292,CAS_14265-44-2,2009,2009-01--2009-12,ES060MSPF0652020,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
18301,CAS_7723-14-0,2009,2009-01--2009-12,FRHR238,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18322,CAS_7723-14-0,2009,2009-01--2009-12,ES080MSPF01-03,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
18348,CAS_7723-14-0,2006,2006-01--2006-12,UKGB108048001270,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
18373,CAS_14265-44-2,2008,2008-01--2008-12,FRDR317,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18383,CAS_14265-44-2,2008,2008-01--2008-12,FRDR680,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18387,CAS_7723-14-0,2008,2008-01--2008-12,FRDR1806A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18388,CAS_14265-44-2,2008,2008-01--2008-12,FRDR677,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18397,CAS_14265-44-2,2008,2008-01--2008-12,FRDR1806B,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18401,CAS_14265-44-2,2008,2008-01--2008-12,FRDR11194,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18407,CAS_14265-44-2,2008,2008-01--2008-12,FRDR280,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18413,CAS_14265-44-2,2008,2008-01--2008-12,FRDR457,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18415,CAS_14265-44-2,2008,2008-01--2008-12,FRGR0360B,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18417,CAS_14265-44-2,2006,2006-01--2006-12,UKGB108047003880,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
18421,CAS_14265-44-2,2006,2006-01--2006-12,UKGB108048001231,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
18428,CAS_14265-44-2,2009,2009-01--2009-12,DERW_DEBB58_4,Germany,22635423.0,0.0,0.0,30.0,10.0,1.4,17.7,24.0,13.0,4.0,0.0,47.83
18450,CAS_14265-44-2,2006,2006-01--2006-12,UKGB106040024221,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
18470,CAS_14265-44-2,2006,2006-01--2006-12,UKGB107041012420,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
18472,CAS_14265-44-2,2006,2006-01--2006-12,UKGB107040019700,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
18478,CAS_14265-44-2,2008,2008-01--2008-12,UKGB107041012200,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
18524,CAS_7723-14-0,2011,2011-01--2011-12,ATOK802710015,Austria,19909000.0,0.0,0.0,31.4,7.0,4.4,18.5,19.7,11.1,0.0,0.0,25.66
18532,CAS_7723-14-0,2011,2011-01--2011-12,ATOK802780045,Austria,19909000.0,0.0,0.0,31.4,7.0,4.4,18.5,19.7,11.1,0.0,0.0,25.66
18553,CAS_7723-14-0,2009,2009-01--2009-12,LVD517,Latvia,1136923.0,0.0,22.19835662841796,46.7,21.4,2.6,9.7,6.1,7.7,3.6,0.0,21.23
18556,CAS_7723-14-0,2009,2009-01--2009-12,UKSC003800,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
18593,CAS_7723-14-0,2009,2009-01--2009-12,UKSC006301,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
18605,CAS_14265-44-2,2009,2009-01--2009-12,UKSC006834,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
18614,CAS_14265-44-2,2010,2010-01--2010-12,BG3TU900R042,Bulgaria,4836884.0,0.0,10.928049723307288,24.35,5.83,1.98,17.93,14.18,12.15,1.96,19.18,19.03
18615,CAS_14265-44-2,2010,2010-01--2010-12,BG3TU570R066,Bulgaria,4836884.0,0.0,10.928049723307288,24.35,5.83,1.98,17.93,14.18,12.15,1.96,19.18,19.03
18619,CAS_14265-44-2,2010,2010-01--2010-12,BG3TU100R002,Bulgaria,4836884.0,0.0,10.928049723307288,24.35,5.83,1.98,17.93,14.18,12.15,1.96,19.18,19.03
18628,CAS_7723-14-0,2010,2010-01--2010-12,BG3MA790R157,Bulgaria,4836884.0,0.0,10.928049723307288,24.35,5.83,1.98,17.93,14.18,12.15,1.96,19.18,19.03
18637,CAS_7723-14-0,2009,2009-01--2009-12,UKSC005950,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
18640,CAS_14265-44-2,2009,2009-01--2009-12,UKSC004200,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
18661,CAS_7723-14-0,2008,2008-01--2008-12,FRDR618,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18663,CAS_7723-14-0,2008,2008-01--2008-12,FRDR459,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18690,CAS_7723-14-0,2009,2009-01--2009-12,FI14_361_Y01,Finland,2147000.0,0.0,0.0,35.88,9.24,1.7,13.13,37.83,1.45,0.0,0.0,28.12
18694,CAS_14265-44-2,2009,2009-01--2009-12,FI35_511_1_001_001,Finland,2147000.0,0.0,0.0,35.88,9.24,1.7,13.13,37.83,1.45,0.0,0.0,28.12
18700,CAS_7723-14-0,2009,2009-01--2009-12,FI04-963_002,Finland,2147000.0,0.0,0.0,35.88,9.24,1.7,13.13,37.83,1.45,0.0,0.0,28.12
18712,CAS_14265-44-2,2009,2009-01--2009-12,FI35-711-1-001_001,Finland,2147000.0,0.0,0.0,35.88,9.24,1.7,13.13,37.83,1.45,0.0,0.0,28.12
18715,CAS_14265-44-2,2009,2009-01--2009-12,FRB2R24,Belgium,6496961.0,0.0,0.0,14.18,3.1,1.91,40.14,18.38,13.94,0.0,5.84,34.303000000000004
18720,CAS_7723-14-0,2009,2009-01--2009-12,FI35-711-1-001_001,Finland,2147000.0,0.0,0.0,35.88,9.24,1.7,13.13,37.83,1.45,0.0,0.0,28.12
18754,CAS_7723-14-0,2011,2011-01--2011-12,ES020MSPF000000044,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
18760,CAS_7723-14-0,2005,2005-01--2005-12,ATOK411340000,Austria,19909000.0,0.0,0.0,31.4,7.0,4.4,18.5,19.7,11.1,0.0,0.0,25.66
18763,CAS_7723-14-0,2008,2008-01--2008-12,ATOK411340000,Austria,19909000.0,0.0,0.0,31.4,7.0,4.4,18.5,19.7,11.1,0.0,0.0,25.66
18766,CAS_7723-14-0,2007,2007-01--2007-12,LT500100012,Lithuania,1538269.0,0.0,11.09062194824219,40.4,8.65,2.75,44.05,10.05,10.15,0.0,0.0,22.92
18768,CAS_7723-14-0,2006,2006-01--2006-12,ATOK411340000,Austria,19909000.0,0.0,0.0,31.4,7.0,4.4,18.5,19.7,11.1,0.0,0.0,25.66
18774,CAS_14265-44-2,2010,2010-01--2010-12,FRFR170,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18775,CAS_7723-14-0,2010,2010-01--2010-12,FRFR157A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18776,CAS_14265-44-2,2010,2010-01--2010-12,FRFR252A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18783,CAS_7723-14-0,2010,2010-01--2010-12,FRFR179,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18790,CAS_7723-14-0,2010,2010-01--2010-12,FRFR251,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18793,CAS_14265-44-2,2010,2010-01--2010-12,FRFR251,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18794,CAS_7723-14-0,2010,2010-01--2010-12,FRFR183,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18795,CAS_14265-44-2,2010,2010-01--2010-12,FRFR171,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18801,CAS_14265-44-2,2010,2010-01--2010-12,FRFR178,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18817,CAS_7723-14-0,2010,2010-01--2010-12,FRFR184,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18824,CAS_14265-44-2,2010,2010-01--2010-12,FRFR177,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18825,CAS_14265-44-2,2010,2010-01--2010-12,FRDR93A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18826,CAS_14265-44-2,2010,2010-01--2010-12,FRDR12100,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18828,CAS_14265-44-2,2010,2010-01--2010-12,FRDR1060,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18835,CAS_14265-44-2,2010,2010-01--2010-12,FRDR85,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18854,CAS_7723-14-0,2009,2009-01--2009-12,FRHR143,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18858,CAS_14265-44-2,2009,2009-01--2009-12,SE734346-180628,Sweden,4303307.0,0.0,0.0,23.34,9.15,9.2,0.0,36.4,6.58,0.0,15.33,32.37
18865,CAS_7723-14-0,2009,2009-01--2009-12,SE740810-178404,Sweden,4303307.0,0.0,0.0,23.34,9.15,9.2,0.0,36.4,6.58,0.0,15.33,32.37
18883,CAS_14265-44-2,2010,2010-01--2010-12,DERW_DEBW_6-05,Germany,22635423.0,0.0,0.0,30.0,10.0,1.4,17.7,24.0,13.0,4.0,0.0,47.83
18884,CAS_7723-14-0,2010,2010-01--2010-12,DERW_DEBW_6-05,Germany,22635423.0,0.0,0.0,30.0,10.0,1.4,17.7,24.0,13.0,4.0,0.0,47.83
18921,CAS_7723-14-0,2009,2008-12--2009-02,FI59_911_Y01,Finland,2147000.0,0.0,0.0,35.88,9.24,1.7,13.13,37.83,1.45,0.0,0.0,28.12
18924,CAS_7723-14-0,2009,2009-01--2009-12,FI60_093_A01,Finland,2147000.0,0.0,0.0,35.88,9.24,1.7,13.13,37.83,1.45,0.0,0.0,28.12
18935,CAS_14265-44-2,2009,2009-01--2009-12,FRFR100,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18945,CAS_14265-44-2,2009,2009-01--2009-12,FRDR323C,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18947,CAS_7723-14-0,2009,2009-01--2009-12,FRDR319,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18948,CAS_14265-44-2,2009,2009-01--2009-12,FRDR319,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18965,CAS_14265-44-2,2009,2009-01--2009-12,FRDR251,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18972,CAS_14265-44-2,2009,2009-01--2009-12,FRDR306,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18977,CAS_7723-14-0,2009,2009-01--2009-12,FRFR349B,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18988,CAS_7723-14-0,2009,2009-01--2009-12,FRDR312,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
18989,CAS_7723-14-0,2009,2009-01--2009-12,IT12-2_36,Italy,39653776.0,0.0,22.000449286566845,34.4,7.6,4.3,15.4,22.8,11.6,0.0,0.0,25.9
18994,CAS_14265-44-2,2009,2009-01--2009-12,IT12N010_VELINO_13SS2T,Italy,39653776.0,0.0,22.000449286566845,34.4,7.6,4.3,15.4,22.8,11.6,0.0,0.0,25.9
19025,CAS_14265-44-2,2009,2009-01--2009-12,IT12R12BAD_BOTTE_15SS2T,Italy,39653776.0,0.0,22.000449286566845,34.4,7.6,4.3,15.4,22.8,11.6,0.0,0.0,25.9
19038,CAS_14265-44-2,2009,2009-01--2009-12,IT12R12BAD_AMASENO_15SR2T,Italy,39653776.0,0.0,22.000449286566845,34.4,7.6,4.3,15.4,22.8,11.6,0.0,0.0,25.9
19044,CAS_7723-14-0,2009,2009-01--2009-12,IT12R12RMA_ACQUEMEDIE_15SS2T,Italy,39653776.0,0.0,22.000449286566845,34.4,7.6,4.3,15.4,22.8,11.6,0.0,0.0,25.9
19054,CAS_14265-44-2,2009,2009-01--2009-12,FRDR547B,Switzerland,7184000.0,0.0,0.0,29.0,4.0,3.0,29.0,20.0,15.0,0.0,0.0,32.0
19058,CAS_14265-44-2,2009,2009-01--2009-12,FRFR296B,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
19099,CAS_14265-44-2,2009,2009-01--2009-12,FRFR188,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
19103,CAS_7723-14-0,2009,2009-01--2009-12,FRHR354-I5030600,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
19113,CAS_7723-14-0,2009,2009-01--2009-12,FRFR187,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
19116,CAS_7723-14-0,2009,2009-01--2009-12,FRFR165,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
19117,CAS_14265-44-2,2009,2009-01--2009-12,FRFR161,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
19122,CAS_14265-44-2,2009,2009-01--2009-12,FRFR187,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
19146,CAS_14265-44-2,2007,2007-01--2007-12,UKGB109054044060,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
19156,CAS_7723-14-0,2012,2012-01--2012-12,LT121102101,Lithuania,1538269.0,0.0,11.09062194824219,40.4,8.65,2.75,44.05,10.05,10.15,0.0,0.0,22.92
19162,CAS_14265-44-2,2007,2007-01--2007-12,UKGB106039023110,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
19163,CAS_14265-44-2,2007,2007-01--2007-12,UKGB106039017810,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
19173,CAS_7723-14-0,2008,2008-01--2008-12,UKSC020262,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
19178,CAS_7723-14-0,2008,2008-01--2008-12,UKSC020558,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
19179,CAS_7723-14-0,2008,2008-01--2008-12,UKSC020637,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
19180,CAS_7723-14-0,2008,2008-01--2008-12,UKSC023129,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
19183,CAS_7723-14-0,2008,2008-01--2008-12,UKSC020407,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
19187,CAS_7723-14-0,2008,2008-01--2008-12,UKSC023004,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
19188,CAS_7723-14-0,2008,2008-01--2008-12,UKSC020165,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
19189,CAS_7723-14-0,2008,2008-01--2008-12,UKSC020116,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
19190,CAS_7723-14-0,2008,2008-01--2008-12,UKSC023106,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
19191,CAS_7723-14-0,2008,2008-01--2008-12,UKSC023142,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
19196,CAS_14265-44-2,2008,2008-01--2008-12,UKGB106039029810,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
19210,CAS_7723-14-0,2008,2008-01--2008-12,UKSC023579,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
19218,CAS_7723-14-0,2008,2008-01--2008-12,UKSC020156,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
19219,CAS_7723-14-0,2008,2008-01--2008-12,UKSC023066,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
19220,CAS_7723-14-0,2008,2008-01--2008-12,UKSC023065,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
19229,CAS_7723-14-0,2008,2008-01--2008-12,UKSC020047,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
19230,CAS_7723-14-0,2008,2008-01--2008-12,UKSC020329,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
19231,CAS_7723-14-0,2008,2008-01--2008-12,UKSC020410,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
